Temp,Vacuum,Pressure,Plant,Humidity,Energy,TempDiff,PressureDiff,RHSquared,Testing Type,Place,PowerPerFuel,TempVacuum
29.86,59.57sn,1011.24,Amrita Energy Systems,64.02,439.44,-29.71,951.67,4098.560399999999,Development Phase,Coimbatore,0.24704847792299378,1778.7602
29.18,68.24eenni,1010.04,Amrita Energy Systems,68.04,428.52,-39.059999999999995,941.8,4629.441600000001,Development Phase,Coimbatore,0.21520224149415804,1991.2432ss
17.44,44.89,1009.9,Amrita Energy Systems,80.54pj,457.67,-27.45ofu,965.01,6486.691600000001,Development Phase,Coimbatore,,782.8816
26.98,,1007.99,Amrita Energy Systems,68.16,434.73,-43.959999999999994,937.05,4645.785599999999,Development Phase,Coimbatore,0.22713626587623617,1913.9612
14.46,44.78,1007.64,Amrita Energy Systems,67.03,459.31,-30.32,962.86HIHH!,4493.0209,Development Phase,Coimbatore,0.709338477894387,
,66.51,1015.35,Amrita Energy Systems,56.01,437.21,-42.400000000000006,948.84,3137.1200999999996,Development Phase,Coimbatore,0.2726502677393076,1603.5561
19.85,56.53,1020.57,Amrita Energy Systems,74.05,457.17,-36.68,964.0400000000001,5483.402499999999,Development Phase,Coimbatore,0.40741613757167794,1122.1205
15.12,,1016.37,,75.62,470.11,-28.67,,5718.384400000001,Development Phase,Coimbatore,0.7100235491420694,662.1048
,73.18,1012.25,Amrita Energy Systems,75.02,431.02,-45.17,939.0699999999999,5628.000399999999,Development Phase,Coimbatore,,2049.7718000000004
,58.86,1015.85,Amrita Energy Systems,91.91,455.15,-43.07,956.99,8447.4481,Development Phase,Coimbatore,0.48972486963086054,
16.68,,1018.39,Amrita Energy Systems,76.48,459.83,-26.46,975.25,5849.1904,Development Phase,Coimbatore,0.6390298053629418,719.5752
9.06,41.92,1029.9,Amrita Energy Systems,90.88,473.37,-32.86,987.9800000000001,,Development Phase,Coimbatore,1.2463822607552701,379.7952
17.31,44.71,1017.43,Amrita Energy Systems,35.4,463.05,-27.400000000000002,972.7199999999999,1253.1599999999999,Development Phase,Coimbatore,,773.9300999999999
15.49,54.3,1017.59,Amrita Energy Systems,71.26,464.24,-38.809999999999995eaou,963.2900000000001H,5077.9876,Development Phase,Coimbatore,0.551939289531534,841.107
30.24,68.3,1016.21,Amrita Energy Systems,48.25,431.82,-38.06#f,947.9100000000001H,2328.0625,Development Phase,Coimbatore,0.20907411280764138,2065.392
14.18,,1007.19,Amrita Energy Systems,73.21,468.35,-28.810000000000002,964.2,5359.704099999999,Development Phase,Coimbatore,0.7682929509962464,609.5982
28.97,78.92,1011.71,,88.5,430.98,-49.95,932.7900000000001,,Development Phase,Coimbatore,,
30.36,69.04,1009.6,Amrita Energy Systems,58.73,436.72,-38.68000000000001,940.5600000000001$,3449.2128999999995,Development Phase,Coimbatore,0.20835337098121118,
13.8,40.2,1013.12,Amrita Energy Systems,90.59,466.29,-26.400000000000002,972.92,8206.5481,Development Phase,Coimbatore,0.840525632706035,554.7600000000001
13.61,42.34i,1017.57,,91.35,465.65,-28.730000000000004,975.23,8344.822499999998,Development Phase,Coimbatore,0.808073060286259,576.2474
9.45,41.4,1027.06,Amrita Energy Systems,87.35,479.0,-31.95,985.66,7630.022499999999,Development Phase,Coimbatore,1.2243437364210312,391.22999999999996
14.01os,42.74,1029.16,,68.31,466.15,-28.730000000000004,986.4200000000001,4666.2561000000005,Development Phase,Coimbatore,,598.7874
22.31,43.43,1010.64,Amrita Energy Systems,56.44,449.67,-21.12,967.21,3185.4736,Development Phase,Coimbatore,0.4640924622206939,968.9232999999999
13.31,42.18inne,1016.0,Amrita Energy Systems,83.94,466.56,-28.869999999999997H,973.82,7045.923599999999,Development Phase,Coimbatore,0.8310418053784735,561.4158
25.59,65.46,1014.47,,37.89,444.9,-39.86999999999999,949.01,1435.6521,Development Phase,Coimbatore,,1675.1213999999998
25.38,63.87,1018.7,Amrita Energy Systems,52.48,442.13,-38.489999999999995uj,954.83,2754.1503999999995,Development Phase,Coimbatore,0.2727479218956255,1621.0205999999998
7.6,41.04,1021.82,Amrita Energy Systems,88.97,475.32,-33.44,980.7800000000001,7915.6609,Development Phase,Coimbatore,1.5239304401354263,311.904
13.93,42.86,1032.37,Amrita Energy Systems,71.11,468.88,-28.93,989.5099999999999,5056.6321,Development Phase,Coimbatore,0.7853412787556207,597.0398S
25.32,,1006.19,Amrita Energy Systems,73.94,438.5,-35.05,945.82@$I@,5467.1236,Development Phase,Coimbatore,0.2868697272559082,1528.5683999999999
23.75,59.07,1007.73,Amrita Energy Systems,88.82,443.54,-35.32,948.66,7888.992399999999,Development Phase,Coimbatore,0.3161565671415716,1402.9125
13.46@#s,,1019.46,Amrita Energy Systems,71.73,467.4,-27.939999999999998,,5145.192900000001,Development Phase,Coimbatore,0.8387708077610525,557.244
30.07,70.04,1010.84,,55.74,426.35,-39.970000000000006fHfH#,940.8000000000001,3106.9476000000004,Development Phase,Coimbatore,,2106.1028
24.37,73.42,1010.19,Amrita Energy Systems,76.01,440.29,-49.05,936.7700000000001II,5777.520100000001,Development Phase,Coimbatore,0.2460758037997471,
23.13f,72.24,1010.92,,92.3,437.67,-49.11,938.68,,Development Phase,Coimbatore,0.261934925087581,1670.9111999999998
23.33,72.99,1009.33,Amrita Energy Systems,89.41,440.04,-49.66,936.34,7994.148099999999,Development Phase,Coimbatore,0.25841281888252843,1702.8566999999998
25.92,50.16,1003.95,Amrita Energy Systems,71.3,440.98,-24.239999999999995,,,Development Phase,Coimbatore,0.33917697934510804,1300.1471999999999
21.75,,1009.36,Amrita Energy Systems,94.41,446.64,-28.369999999999997#H,959.24,8913.248099999999,Development Phase,Coimbatore,0.40972011998789115,1090.11
25.88,61.47,1007.93!,Amrita Energy Systems,68.71,445.65,-35.59,946.4599999999999,4721.064099999999####,Development Phase,Coimbatore,0.2801343890750794,1590.8436
24.79,50.78,1008.78,,61.88,445.3,-25.990000000000002,958.0,3829.1344000000004,Development Phase,Coimbatore,0.3537394301180726,1258.8362
12.85,40.0,1015.89,Amrita Energy Systems,68.85,463.74,-27.15jfe,975.89HI,4740.322499999999,Development Phase,Coimbatore,0.9022178988326849,
16.26,38.58,1016.04,Amrita Energy Systems,76.7rxf,462.54,-22.319999999999997ff,977.4599999999999,5882.89,Development Phase,Coimbatore,0.7373378554936404,627.3108000000001
21.01,60.1,1010.93,Amrita Energy Systems,78.6bkj,450.99,-39.09,,6177.959999999999,Development Phase,Coimbatore,,1262.701
,68.51neeie,1012.99,Amrita Energy Systems,54.3,428.68,-37.410000000000004,944.48,2948.49,Development Phase,Coimbatore,0.20119577915022616,2130.661
6.65,39.33,1011.29,Amrita Energy Systems,92.85,490.41,-32.68,971.9599999999999,8621.1225,Development Phase,Coimbatore,1.8750537671409644,261.5445
25.9,59.54,1007.3,,78.38,439.36,-33.64,,6143.424399999999!##!#,Development Phase,Coimbatore,0.2849127739957435,
21.41,62.39,1007.84,,88.83,452.8,-40.980000000000004,945.45,7890.7689,Development Phase,Coimbatore,0.3389805384894509,1335.7699
28.52fns,70.02,1010.34,,54.21,441.98,-41.5,940.32II,2938.7241,Development Phase,Coimbatore,0.2213252635091637,1996.9704
25.38,70.94,1007.87!,Amrita Energy Systems,73.59,446.31,-45.56,936.9300000000001,5415.4881000000005,Development Phase,Coimbatore,0.24788703669268009,1800.4571999999998
9.19,,1017.78,Amrita Energy Systems,68.91,475.42,-31.43o,977.16,4748.5881,Development Phase,Coimbatore,,373.29779999999994
25.77,63.31,1012.76,Amrita Energy Systems,65.98,439.98,-37.540000000000006,949.45,4353.3604000000005##$%!,Development Phase,Coimbatore,0.26967842511918644,1631.4987
12.68,41.16,1020.09!#,Amrita Energy Systems,83.32,464.93,-28.479999999999997,978.9300000000001,6942.222399999999,Development Phase,Coimbatore,0.8908261366736872,521.9087999999999
27.49,63.76,1010.09^!!^,Amrita Energy Systems,62.8,436.73,-36.269999999999996,,3943.8399999999997,Development Phase,Coimbatore,0.24916668682532217,1752.7623999999998
13.88,48.79nss,1017.28,Amrita Energy Systems,79.4,464.14,-34.91,968.49,6304.360000000001#!$,Development Phase,Coimbatore,0.6853757177292791,
7.06,41.38,1021.94,Amrita Energy Systems,83.55,487.71,-34.32,,6980.6025,Development Phase,Coimbatore,1.669423309422652,292.1428
26.8,49.3,1003.86,Amrita Energy Systems,62.75,438.56,-22.499999999999996,,3937.5625,Development Phase,Coimbatore,0.3319306106384911,1321.24
13.01,41.17,1017.26,Amrita Energy Systems,76.2,469.48,-28.160000000000004,976.09,5806.4400000000005,Development Phase,Coimbatore,0.8765141516857886,535.6217
19.35,43.43,1009.4,Amrita Energy Systems,66.11,454.02,-24.08$Ho,965.97,4370.5321,Development Phase,Coimbatore,0.5402617059975331,840.3705000000001
,47.93on,1003.02,Amrita Energy Systems,62.89,443.55,-22.9,955.09,3955.1521000000002###,Development Phase,Coimbatore,0.3697211583112574,1199.6879000000001
18.75,41.1,1001.97,Amrita Energy Systems,59.6v,458.31,-22.35,960.87,3552.1600000000003,Development Phase,Coimbatore,0.5947250608272506,770.625EE
22.91,60.07,1016.03,Amrita Energy Systems,59.72,446.19,-37.16,955.9599999999999,3566.4784,Development Phase,Coimbatore,0.3242179918568741,1376.2037
14.8,44.71,1014.67,Amrita Energy Systems,41.71,470.77,-29.91,969.9599999999999,1739.7241000000001$#,Development Phase,Coimbatore,0.7114467408585055,661.7080000000001
27.17,67.17,1006.76,Amrita Energy Systems,81.59,431.73,-40.0,939.59,,Development Phase,Coimbatore,0.23656322991082399,
27.38,77.24,1008.25,Amrita Energy Systems,82.49,435.81,-49.86,931.01,6804.600099999999,Development Phase,Coimbatore,0.2060731844697582,
26.08,57.32,1012.2^!^$,Amrita Energy Systems,47.06,441.32,-31.240000000000002,,2214.6436000000003#%#$#,Development Phase,Coimbatore,0.2952159654763485,1494.9055999999998
24.42,63.31,1012.64,Amrita Energy Systems,71.8,438.39,-38.89,,,Development Phase,Coimbatore,,1546.0302000000001
29.25,72.99in,1006.85,Amrita Energy Systems,61.15,429.12,-43.739999999999995Ha$f$,,3739.3224999999998,Development Phase,Coimbatore,0.2009969753496264,2134.9575
7.78,,1024.62,Amrita Energy Systems,85.15,484.65,-31.4,985.4399999999999@!@H,,Development Phase,Coimbatore,1.5899526409649747,304.8204
24.79or^br,75.6,1017.07,Amrita Energy Systems,68.23,440.05,-50.809999999999995,941.47,4655.3329!#,Development Phase,Coimbatore,0.23480303331049604,1874.1239999999998
17.72,,1007.34,Amrita Energy Systems,72.3,461.7,-22.270000000000003,967.35,5227.29,Development Phase,Coimbatore,0.6515455048863796,708.6228
28.39,65.51,1014.52,Amrita Energy Systems,66.48,438.78,-37.120000000000005,949.01,4419.590400000001,Development Phase,Coimbatore,0.23592492836303378,1859.8289000000002
27.34,70.98,1008.82,Amrita Energy Systems,71.42,438.73,-43.64,937.84,5100.816400000001,Development Phase,Coimbatore,0.226080355223341,1940.5932
16.22,37.87,1022.36,Amrita Energy Systems,83.13,461.06,-21.65,984.49,6910.5969,Development Phase,Coimbatore,0.7506047198264425,614.2513999999999
20.79,68.28,1001.42,Amrita Energy Systems,76.77,445.83,-47.49,933.14#,5893.6329,Development Phase,Coimbatore,0.314066263099655,1419.5412
5.78,40.62ss,1016.55,Amrita Energy Systems,84.98,484.13,-34.839999999999996,975.93,,Development Phase,Coimbatore,2.062026478851163,234.7836eNnOS
25.15,66.49,1012.71,Amrita Energy Systems,63.46,436.0,-41.339999999999996,946.22,4027.1716,Development Phase,Coimbatore,0.26073069778053,
23.74,65.34,1013.7,Amrita Energy Systems,62.9,447.31,-41.60000000000001Hf$f,948.36,3956.41,Development Phase,Coimbatore,0.28836912692315925,1551.1716
24.15,64.63,1020.72,Amrita Energy Systems,58.06,448.87,-40.48,,3370.9636,Development Phase,Coimbatore,0.2875870258765536,1560.8144999999997
24.24,72.43,1008.02,Amrita Energy Systems,86.4,436.6,-48.19000000000001,,7464.960000000001,Development Phase,Coimbatore,0.24867528862509333,1755.7032000000002
20.76,,1012.51,Amrita Energy Systems,85.39,448.92,-38.28,,7291.4521,Development Phase,Coimbatore,0.36626486207058606,1225.6704
,42.07,1004.28,Amrita Energy Systems,81.8,486.41,-36.96,962.2099999999999,6691.24,Development Phase,Coimbatore,2.262606772702471,214.97770000000003
19.73,68.63,1012.41,,74.12,450.26,-48.89999999999999,943.78,5493.7744,Development Phase,Coimbatore,0.33252345392213506,1354.0699
4.86,39.4soe,1012.73,,91.39,488.63,-34.54ofoo,973.33,,Development Phase,Coimbatore,2.5518058950095046,
9.54,41.17,1019.79,Amrita Energy Systems,65.61kra,481.18,-31.630000000000003,978.62,4304.6721,Development Phase,Coimbatore,1.2251191434604893,392.7618eON
9.64,39.35,1015.1,Amrita Energy Systems,91.76,479.81,-29.71HjH,975.75,8419.8976,Development Phase,Coimbatore,1.2648747541744212,379.33400000000006
13.03,39.35,1015.34,,79.18,474.02,-26.32,975.99,6269.4724000000015,Development Phase,Coimbatore,0.9245012730859584,512.7305
10.61,40.77e,1022.09^!,Amrita Energy Systems,83.62,471.26,-30.160000000000004jHHH,981.32,6992.304400000001#!##,Development Phase,Coimbatore,1.0894429267699517,
20.46,54.2,1011.4,Amrita Energy Systems,84.0,448.1,-33.74,957.1999999999999,7056.0,Development Phase,Coimbatore,,1108.932
22.25,,1017.8,Amrita Energy Systems,82.19,444.05,-38.52,957.03,6755.196099999999,Development Phase,Coimbatore,,1352.1325000000002
30.36,68.08,1010.76,Amrita Energy Systems,51.32,429.97,-37.72,942.68,2633.7424$$%#,Development Phase,Coimbatore,,2066.9087999999997
23.98,50.32,1008.41,Amrita Energy Systems,67.75,443.45,-26.34,,4590.0625,Development Phase,Coimbatore,,1206.6736
25.52,67.17,1007.33,Amrita Energy Systems,85.12,440.02,-41.650000000000006,940.1600000000001,7245.414400000001,Development Phase,Coimbatore,0.25669440240292374,1714.1784
,60.08,1017.29,Amrita Energy Systems,62.66,450.33,-36.269999999999996,957.2099999999999I#@@I,3926.2755999999995#%,Development Phase,Coimbatore,0.3148049555653361,1430.5048NSNe
28.9,,1000.73,Amrita Energy Systems,77.24,431.52,-42.35,929.48,5966.017599999999,Development Phase,Coimbatore,0.20956474230559097,
33.76,68.51,1011.33,Amrita Energy Systems,38.35hghny,429.83,-34.75000000000001,942.82,1470.7225,Development Phase,Coimbatore,0.18584047992440303,2312.8976000000002
13.45,43.14,1015.5,Amrita Energy Systems,74.33,474.1,-29.69,972.36,5524.948899999999,Development Phase,Coimbatore,0.8170855501152124,
14.7,48.6,1006.91,Amrita Energy Systems,85.65,460.63,-33.900000000000006,958.31@,,Development Phase,Coimbatore,0.6447607849724252,714.42
21.91,48.7,1006.89,Amrita Energy Systems,83.97,449.8,-26.790000000000003,958.1899999999999,7050.9609,Development Phase,Coimbatore,0.4215490474847167,1067.017
11.05,40.75,1016.55,Amrita Energy Systems,87.08,478.07,-29.7,975.8,7582.926399999999,Development Phase,Coimbatore,1.061699469783194,450.2875
21.94,64.15,1021.2,Amrita Energy Systems,61.75,453.3,-42.21000000000001oH,957.0500000000001,3813.0625,Development Phase,Coimbatore,0.3220716032032376,1407.4510000000002o
21.86,60.27,1016.06#^,Amrita Energy Systems,90.48,446.31,-38.410000000000004,955.79,8186.630400000001,Development Phase,Coimbatore,0.3387546525539008,1317.5022000000001
31.05,69.13,1000.38,Amrita Energy Systems,58.49,426.31,-38.08,931.25,3421.0801,Development Phase,Coimbatore,0.1986082838163669,2146.4865
14.1,41.16,1021.26,Amrita Energy Systems,73.87asd,460.01,-27.059999999999995,980.1,5456.776900000001,Development Phase,Coimbatore,0.7926341762642242,580.3559999999999
19.78r@,62.1,1019.72,Amrita Energy Systems,78.36,450.43,-42.32,,6140.2896,Development Phase,Coimbatore,0.36669874252852225,1228.3380000000002
12.58,43.67,1014.36,Amrita Energy Systems,91.72,473.02,-31.090000000000003#,970.69,8412.5584,Development Phase,Coimbatore,0.8610248201298727,
22.06,,1015.26,Amrita Energy Systems,85.04,441.31,-37.33,955.87,7231.801600000001,Development Phase,Coimbatore,0.33684099007788004,1310.1434onSSO
14.77%,58.2,1018.78,Amrita Energy Systems,83.83,460.54,-43.43000000000001,960.5799999999999,,Development Phase,Coimbatore,0.5357520933814479,859.614
27.49,71.94,1008.25,Amrita Energy Systems,68.29,428.27,-44.45,936.31,4663.5241000000005,Development Phase,Coimbatore,,1977.6305999999997
,39.33,1009.74,Amrita Energy Systems,95.25,492.39,-33.81,970.41,9072.5625,Development Phase,Coimbatore,2.2680164494411836,217.10159999999996O
24.31,67.79,1010.64,Amrita Energy Systems,76.15,444.72,-43.480000000000004,942.85,5798.822500000001,Development Phase,Coimbatore,0.2698584790338736,1647.9749000000002
11.53,41.39,1018.39,Amrita Energy Systems,85.52,474.49,-29.86eoHH,977.0,7313.670399999999,Development Phase,Coimbatore,,477.2267
24.26,69.71,1008.98,Amrita Energy Systems,81.58,438.6,-45.44999999999999,,6655.2964,Development Phase,Coimbatore,0.2593479073533114,1691.1646
,39.37,1020.19,Amrita Energy Systems,75.06,487.18,-32.379999999999995,980.82,5634.0036,Development Phase,Coimbatore,1.7702999640620167,275.1963
22.16,,1009.61,Amrita Energy Systems,87.16,444.76,-36.66,950.79,7596.865599999999,Development Phase,Coimbatore,0.3412172239359632,1303.4512
22.31r@,,1009.25,,98.56,437.05,-39.14fHHa,,9714.0736,Development Phase,Coimbatore,,1370.9495
,59.43,1009.69,Amrita Energy Systems,62.3,440.66,-35.230000000000004,950.2600000000001,,Development Phase,Coimbatore,0.30639560674896366,1438.206
16.12,45.87,1008.15,Amrita Energy Systems,86.12,457.41,-29.749999999999996,962.28,,Development Phase,Coimbatore,0.6186027942816061,
,58.05,1011.31^!^&!,Amrita Energy Systems,69.95,444.57,-33.379999999999995,953.26,4893.0025000000005,Development Phase,Coimbatore,0.3104336413788625,
,63.77,1014.07,Amrita Energy Systems,66.58,436.01,-36.510000000000005,950.3000000000001,4432.8964$##$,Development Phase,Coimbatore,0.25081539018558874,1738.3702000000003
12.91,41.66,1013.37,Amrita Energy Systems,71.52,469.71,-28.749999999999996,971.71,5115.1104,Development Phase,Coimbatore,0.8733419035659183,537.8306
11.06,37.92,1008.76,Amrita Energy Systems,67.32,473.16,-26.86Hu#ff,,4531.982399999999!#,Development Phase,Coimbatore,,419.39520000000005
15.78,48.6,1007.24,Amrita Energy Systems,84.23,460.86,-32.82,958.64,7094.692900000001,Development Phase,Coimbatore,0.6009325760065093,766.908oEN
16.13,53.82,1015.63,Amrita Energy Systems,63.08,459.16,-37.69,,3979.0863999999997,Development Phase,Coimbatore,0.528915124995882,868.1166
24.59,71.94,1006.89!,Amrita Energy Systems,88.52,430.28,-47.349999999999994HfH,934.95H@,7835.790399999999,Development Phase,Coimbatore,0.24323283274673224,1769.0046
26.31,77.95,1012.45,Amrita Energy Systems,77.22,436.83,-51.64,934.5,5962.9284$$##!,Development Phase,Coimbatore,0.2129979820704878,2050.8645
12.61,43.22,1013.41,Amrita Energy Systems,78.94,466.85,-30.61Hf,970.1899999999999#$,6231.5235999999995###,Development Phase,Coimbatore,0.8565989032745069,545.0042ENE
24.98,71.98,1006.59,Amrita Energy Systems,90.61,432.06,-47.0,,8210.1721,Development Phase,Coimbatore,0.24029226159477177,1798.0604
,41.22,1015.23,Amrita Energy Systems,98.04,483.31,-33.989999999999995,,9611.841600000002,Development Phase,Coimbatore,1.6217335311720062,298.0206
32.55,,1006.75,Amrita Energy Systems,43.15,432.07,-38.39HHu$H,,1861.9225,Development Phase,Coimbatore,0.1871164355590086,2309.0969999999998
14.35,46.18,1016.63,Amrita Energy Systems,87.76,461.74,-31.83,970.45,7701.817600000001,Development Phase,Coimbatore,0.6967735704703456,662.683
